run_id	commit	node_fp	model	shape	backend	config_hash	script	load_s	max_s	seed	tps_c1	tps_c4	tps_c8	tps_c16	tps_c32	peak_gb	req_counts	validity	knobs	status	notes	data
20260816-195446-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	5a8b4a8e	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-kda-flashkda_tuned.sh	442	300	42	17.69	na	na	168.94	na	71.0	c1:21/0/0;c16:191/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-193619 n2; thermal=72C/40W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-195446-chat
20260816-200515-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	5a8b4a8e	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-kda-flashkda_tuned.sh	442	300	42	17.8	na	na	168.06	na	71.0	c1:20/0/0;c16:188/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-193619 n3; thermal=72C/40W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-200515-chat
20260816-202448-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	0bbe6758	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-prefixcache_tuned.sh	442	300	42	16.91	na	na	166.76	na	70.5	c1:20/0/0;c16:188/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-201642 n1; thermal=74C/40W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-202448-chat
20260816-203519-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	0bbe6758	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-prefixcache_tuned.sh	442	300	42	17.26	na	na	170.18	na	70.5	c1:20/0/0;c16:193/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-201642 n2; thermal=72C/40W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-203519-chat
20260816-204544-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	0bbe6758	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-prefixcache_tuned.sh	442	300	42	16.95	na	na	165.84	na	70.5	c1:20/0/0;c16:190/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-201642 n3; thermal=72C/39W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-204544-chat
20260816-210549-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	3b07f05e	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-util06_tuned.sh	472	300	42	16.7	na	na	165.87	na	82.1	c1:19/1/0;c16:185/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-205715 n1; thermal=74C/39W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-210549-chat
20260816-211623-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	3b07f05e	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-util06_tuned.sh	472	300	42	17.67	na	na	170.49	na	82.1	c1:20/0/0;c16:192/16/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-205715 n2; thermal=71C/41W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-211623-chat
20260816-212644-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	3b07f05e	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-util06_tuned.sh	472	300	42	17.65	na	na	166.69	na	82.1	c1:19/1/0;c16:193/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-205715 n3; thermal=71C/40W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-212644-chat
20260816-214456-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	50a2f763	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-kvfp8_tuned.sh	392	300	42	16.65	na	na	166.13	na	69.6	c1:19/0/0;c16:187/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-213808 n1; thermal=77C/40W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-214456-chat
20260816-215519-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	50a2f763	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-kvfp8_tuned.sh	392	300	42	18.32	na	na	169.92	na	69.6	c1:22/0/0;c16:193/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-213808 n2; thermal=71C/40W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-215519-chat
20260816-220549-chat	733f731	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	50a2f763	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_n3-kvfp8_tuned.sh	392	300	42	17.01	na	na	165.38	na	69.6	c1:20/0/0;c16:189/15/0	ok	levels=1|16,max_s=300,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260816-213808 n3; thermal=72C/40W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260816-220549-chat
20260817-195708-chat	2f4a5eb	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	chat(512/256)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	dd2f3eef	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_mtp-n3_tuned.sh	477	180	42	17.15	67.08	109.73	171.12	214.33	71.6	c1:12/0/0;c4:46/3/0;c8:72/7/0;c16:113/15/0;c32:136/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep; thermal=74C/42W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260817-195708-chat
20260815-183535-coder	b872c60	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	coder(4096/1024)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	92de8fb3	runbooks/Inferact/Qwen3.8-27B-NVFP4/baseline.sh	402	600	42	12.62	32.21	54.65	82.98	102.02	73.5	c1:5/0/0;c4:20/3/0;c8:32/7/0;c16:48/15/0;c32:55/31/0	ok	levels=1|4|8|16|32,max_s=600,seed=42,prompt=4096,output=1024,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep; thermal=75C/39W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260815-183535-coder
20260818-082342-coder	c83624a	gb10-1988a9714b4e	Inferact/Qwen3.8-27B-NVFP4	coder(4096/1024)	vllm@0.27.1(img:sha256:0a51ea5b4ae2)	dd2f3eef	runbooks/Inferact/Qwen3.8-27B-NVFP4/20260816_mtp-n3_tuned.sh	442	600	42	19.47	51.19	80.96	88.56	96.88	71.3	c1:8/1/0;c4:30/4/0;c8:46/8/0;c16:51/15/0;c32:51/32/0	ok	levels=1|4|8|16|32,max_s=600,seed=42,prompt=4096,output=1024,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep RE-MEASURE @600s/level (replaces void 180s row 20260817-201312-coder); thermal=77C/45W	results/gb10-1988a9714b4e/Inferact/Qwen3.8-27B-NVFP4/data/20260818-082342-coder
20260615-175157-chat	39aae92	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	66c4a57d	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/baseline.sh	677	180	42	17.31	42.77	57.02	73.01	103.44	118.5	c1:11/0/0;c4:28/3/0;c8:38/7/0;c16:49/15/0;c32:63/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep; thermal=64C/37W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260615-175157-chat
20260616-031158-chat	c5296bd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	d00606f7	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/baseline.sh	733	180	42	17.06	na	na	77.69	na	112.5	c1:12/0/0;c16:51/14/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-025918 n1; thermal=67C/37W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-031158-chat
20260616-031839-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	d00606f7	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/baseline.sh	733	180	42	16.9	na	na	75.54	na	112.5	c1:12/0/0;c16:48/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-025918 n2; thermal=68C/38W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-031839-chat
20260616-032523-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	d00606f7	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/baseline.sh	733	180	42	17.45	na	na	73.97	na	112.6	c1:11/0/0;c16:49/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-025918 n3; thermal=70C/39W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-032523-chat
20260616-034532-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	479fc3da	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_mtp-n1_tuned.sh	803	180	42	22.99	na	na	92.77	na	114.1	c1:15/0/0;c16:57/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-033147 n1; thermal=66C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-034532-chat
20260616-035153-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	479fc3da	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_mtp-n1_tuned.sh	803	180	42	22.75	na	na	95.49	na	114.3	c1:15/0/0;c16:58/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-033147 n2; thermal=70C/37W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-035153-chat
20260616-035814-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	479fc3da	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_mtp-n1_tuned.sh	803	180	42	22.3	na	na	90.23	na	114.3	c1:16/0/0;c16:58/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-033147 n3; thermal=71C/38W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-035814-chat
20260616-041612-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	02a6e621	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_async-sched_tuned.sh	628	180	42	17.66	na	na	70.35	na	112.8	c1:11/0/0;c16:47/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-040519 n1; thermal=66C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-041612-chat
20260616-042232-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	02a6e621	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_async-sched_tuned.sh	628	180	42	17.65	na	na	78.41	na	112.9	c1:11/0/0;c16:51/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-040519 n2; thermal=68C/37W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-042232-chat
20260616-042857-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	02a6e621	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_async-sched_tuned.sh	628	180	42	17.65	na	na	76.93	na	113.0	c1:11/0/0;c16:50/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-040519 n3; thermal=69C/37W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-042857-chat
20260616-044718-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	d7662f18	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_memutil-090_tuned.sh	689	180	42	17.72	na	na	74.95	na	117.0	c1:11/0/0;c16:49/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-043523 n1; thermal=63C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-044718-chat
20260616-045342-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	d7662f18	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_memutil-090_tuned.sh	689	180	42	16.84	na	na	73.54	na	117.1	c1:11/0/0;c16:50/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-043523 n2; thermal=62C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-045342-chat
20260616-050004-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	d7662f18	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_memutil-090_tuned.sh	689	180	42	17.76	na	na	71.99	na	117.6	c1:11/0/0;c16:50/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-043523 n3; thermal=62C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-050004-chat
20260616-051829-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	425ca08c	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_moe-cutlass_tuned.sh	693	180	42	17.67	na	na	75.24	na	114.2	c1:11/0/0;c16:48/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-050629 n1; thermal=66C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-051829-chat
20260616-052452-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	425ca08c	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_moe-cutlass_tuned.sh	693	180	42	17.62	na	na	80.7	na	114.3	c1:11/0/0;c16:50/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-050629 n2; thermal=68C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-052452-chat
20260616-053112-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	425ca08c	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_moe-cutlass_tuned.sh	693	180	42	17.6	na	na	83.85	na	114.4	c1:11/0/0;c16:51/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-050629 n3; thermal=69C/37W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-053112-chat
20260616-063656-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	f69b3acc	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_maxseqs-4_tuned.sh	612	180	42	17.67	na	na	39.28	na	111.6	c1:11/0/0;c16:27/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-062615 n1; thermal=63C/33W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-063656-chat
20260616-064321-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	f69b3acc	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_maxseqs-4_tuned.sh	612	180	42	17.57	na	na	39.38	na	111.7	c1:11/0/0;c16:26/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-062615 n2; thermal=65C/34W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-064321-chat
20260616-064943-chat	64c45cd	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	f69b3acc	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_maxseqs-4_tuned.sh	612	180	42	17.16	na	na	40.81	na	111.7	c1:11/0/0;c16:27/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-062615 n3; thermal=65C/34W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-064943-chat
20260616-071209-chat	f73a78d	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	a6773cf6	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_trust-remote-code_tuned.sh	683	180	42	17.71	na	na	77.64	na	113.3	c1:11/0/0;c16:50/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-070020 n1; thermal=67C/35W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-071209-chat
20260616-071831-chat	f73a78d	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	a6773cf6	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_trust-remote-code_tuned.sh	683	180	42	17.64	na	na	76.85	na	113.3	c1:11/0/0;c16:47/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-070020 n2; thermal=69C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-071831-chat
20260616-072452-chat	f73a78d	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	a6773cf6	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_trust-remote-code_tuned.sh	683	180	42	17.65	na	na	76.58	na	113.4	c1:11/0/0;c16:47/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-070020 n3; thermal=70C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-072452-chat
20260616-074452-chat	f73a78d	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	a61f15d8	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_mtp-cutlass_tuned.sh	794	180	42	22.44	na	na	88.47	na	114.0	c1:15/0/0;c16:59/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-073118 n1; thermal=68C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-074452-chat
20260616-075116-chat	f73a78d	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	a61f15d8	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_mtp-cutlass_tuned.sh	794	180	42	22.17	na	na	90.99	na	114.2	c1:15/0/0;c16:59/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-073118 n2; thermal=69C/37W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-075116-chat
20260616-075738-chat	f73a78d	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	a61f15d8	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_mtp-cutlass_tuned.sh	794	180	42	23.03	na	na	92.57	na	114.3	c1:16/0/0;c16:58/16/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	exp=20260616-073118 n3; thermal=64C/36W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-075738-chat
20260616-175058-chat	5f2ed2c	gb10-1988a9714b4e	RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4	chat(512/256)	vllm@0.23.0(img:sha256:6d8429e38e37)	479fc3da	runbooks/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/20260616_mtp-n1_tuned.sh	774	180	42	22.44	52.53	69.52	93.68	120.52	118.0	c1:15/0/0;c4:33/3/0;c8:45/8/0;c16:62/15/0;c32:77/31/0	ok	levels=1|4|8|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	suite full-sweep; thermal=66C/37W	results/gb10-1988a9714b4e/RedHatAI/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4/data/20260616-175058-chat
