run_id	commit	node_fp	model	shape	backend	config_hash	script	load_s	max_s	seed	tps_c1	tps_c4	tps_c8	tps_c16	tps_c32	peak_gb	req_counts	validity	knobs	status	notes	data
20260809-173453-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	75244ff5	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	20.03	na	na	61.58	na	61.8	c1:12/0/0;c16:40/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=mtp-d3 quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q5_K_M np=16 temp=0 exp=20260809-172735 n2	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-173453-chat
20260809-174112-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	75244ff5	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	20.01	na	na	64.53	na	60.9	c1:12/0/0;c16:40/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=mtp-d3 quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q5_K_M np=16 temp=0 exp=20260809-172735 n3	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-174112-chat
20260809-174834-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	254e5521	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	20.24	na	na	65.43	na	56.2	c1:13/0/0;c16:43/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=q4km quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q4_K_M np=16 temp=0 exp=20260809-174729 n1	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-174834-chat
20260809-175455-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	254e5521	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	19.93	na	na	63.37	na	57.1	c1:13/0/0;c16:42/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=q4km quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q4_K_M np=16 temp=0 exp=20260809-174729 n2	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-175455-chat
20260809-180126-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	254e5521	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	20.1	na	na	62.7	na	56.2	c1:13/0/0;c16:41/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=q4km quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q4_K_M np=16 temp=0 exp=20260809-174729 n3	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-180126-chat
20260809-180911-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	b94152d7	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	16.89	na	na	59.86	na	58.9	c1:11/0/0;c16:36/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=q6k quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q6_K np=16 temp=0 exp=20260809-180748 n1	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-180911-chat
20260809-181539-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	b94152d7	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	16.88	na	na	58.63	na	59.4	c1:11/0/0;c16:35/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=q6k quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q6_K np=16 temp=0 exp=20260809-180748 n2	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-181539-chat
20260809-182207-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	b94152d7	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	17.08	na	na	54.07	na	59.3	c1:10/0/0;c16:33/15/0	ok	levels=1|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=q6k quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q6_K np=16 temp=0 exp=20260809-180748 n3	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-182207-chat
20260809-183024-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	653a8d9c	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	18.75	na	na	36.28	59.07	81.5	c1:12/0/0;c16:23/15/0;c32:22/31/0	survivorship@c32	levels=1|16|32,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	discard	cfg=np32 quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q5_K_M np=32 temp=0 exp=20260809-182919 n1 CONTAMINATED: NP=32 with CTX_PER_SLOT=12288 -> ctx 393216 (~25GiB KV) over-committed unified memory and swapped; also confounds slot-count with total-ctx. Not a valid np comparison.	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-183024-chat
20260809-184854-chat	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	chat(512/256)	llamacpp@0865990	8b07e87b	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	18.88	28.02	36.05	70.32	na	57.2	c1:12/0/0;c4:20/3/0;c8:21/7/0;c16:42/15/0	ok	levels=1|4|8|16,max_s=180,seed=42,prompt=512,output=256,stall=na,ltimeout=na,gllm=0.6.0	measured	cfg=final-q5km-mtp-d2-np16 quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q5_K_M np=16 temp=0 finalize full sweep (c32 omitted: exceeds np=16 slots, would measure queueing)	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-184854-chat
20260809-190152-coder	a52c39f	gb10-1988a9714b4e	DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF	coder(4096/1024)	llamacpp@0865990	8b07e87b	launchers/LCPP-DavidAU_Qwen3.6-27B-FF711_NEO-MAX-MTP.smoke-runbook.sh	na	180	42	27.57	121.23	47.72	56.42	na	58.8	c1:3/0/0;c4:4/3/0;c8:2/7/0;c16:5/15/0	no_data@c1+no_data@c4+no_data@c8+low_sample@c16+nonmonotonic+survivorship@c8+survivorship@c16	levels=1|4|8|16,max_s=180,seed=42,prompt=4096,output=1024,stall=na,ltimeout=na,gllm=0.6.0	discard	cfg=final-q5km-mtp-d2-np16 quant=Qwen3.6-27B-Fable-Fus-711-UnHeretic-NM-DAU-NEO-MAX-NEO-MTP-Q5_K_M np=16 temp=0 finalize full sweep (c32 omitted: exceeds np=16 slots, would measure queueing) INVALID: only 2-5 successful requests per level (c1=3 c4=4 c8=2 c16=5; 3-15 incomplete). At 4096/1024 on a ~20 tok/s dense model one request needs ~50s, so a 180s stage cannot drain and successful.mean is computed over a handful of lucky completions -> non-monotonic (c4=121.23 > c8=47.72). Coder shape here needs MAX_SECONDS>=600. Chat rows unaffected (39-42 successful at c16).; void-floor@20260820: numbers not citable; the discard decision may rest on invalid data	results/gb10-1988a9714b4e/DavidAU/Qwen3.6-27B-Fable-Fusion-711-Uncensored-Heretic-NM-DAU-NEO-MAX-MTP-GGUF/data/20260809-190152-coder
